main-captions	MSRvid	2012test	0157	4.800	the lady chopped up the green onions .	the lady cut up a green onion .
main-captions	MSRvid	2012test	0158	3.200	someone is sitring noodles in water .	a woman is boiling noodles in water .
main-captions	MSRvid	2012test	0160	4.000	lionel richie is dancing on the ceiling .	lionel ritchie dances while standing on the ceiling .
main-captions	MSRvid	2012test	0161	4.400	a man is playing a piano .	a person is playing the piano .
main-captions	MSRvid	2012test	0163	4.600	a woman is playing flute .	a woman plays on a flute .
main-captions	MSRvid	2012test	0164	3.800	a boy is checking a calender .	a boy is looking at a calendar .
main-captions	MSRvid	2012test	0165	4.800	a woman is cutting an onion .	a woman is chopping onions .
main-captions	MSRvid	2012test	0166	4.857	a man is playing guitar .	a man plays a guitar .
main-captions	MSRvid	2012test	0167	5.000	a woman is using a sewing machine .	a woman is sewing on a machine .
main-captions	MSRvid	2012test	0168	2.533	a woman is flipping pancakes .	a cartoon chef is flipping pancakes .
main-captions	MSRvid	2012test	0172	1.000	a man is running on the road .	a car is driving down the road .
main-captions	MSRvid	2012test	0175	1.000	a man is riding on a horse .	a man is talking on a phone .
main-captions	MSRvid	2012test	0176	2.000	a man is riding a bike .	a man is riding on a horse .
main-captions	MSRvid	2012test	0178	0.143	a woman is dancing .	a man is eating .
main-captions	MSRvid	2012test	0179	2.000	a man is playing a piano .	a man is playing a flute .
main-captions	MSRvid	2012test	0180	1.600	a man is playing a flute .	a man is playing a piano .
main-captions	MSRvid	2012test	0182	1.600	a man is spinning .	a man is dancing .
main-captions	MSRvid	2012test	0184	3.400	a monkey is swinging from limb to limb .	a monkey is swinging from tree to tree .
main-captions	MSRvid	2012test	0185	4.000	the people got off the train .	the people got off the train at the station .
main-captions	MSRvid	2012test	0187	4.800	a dog is jumping on a trampoline .	a dog bounces on a trampoline .
main-captions	MSRvid	2012test	0188	2.500	a boy is playing an instrument .	a man is playing a trumpet .
main-captions	MSRvid	2012test	0190	1.750	a woman plays the guitar .	a man sings and plays the guitar .
main-captions	MSRvid	2012test	0191	1.000	a woman is picking a can .	a woman is slicing a tomato .
main-captions	MSRvid	2012test	0192	5.000	a man is climbing a rope .	a man climbs up a rope .
main-captions	MSRvid	2012test	0193	1.400	a man is lifting a car .	a man is climbing a wall .
main-captions	MSRvid	2012test	0195	4.000	a man and woman are driving down the street in a jeep .	a man and woman are driving down the road in an open air vehicle .
main-captions	MSRvid	2012test	0196	3.800	the shirtless man sat in a chair .	a shirtless man is sitting on a chair .
main-captions	MSRvid	2012test	0198	4.000	two women are wrestling .	two women are wrestling on the floor .
main-captions	MSRvid	2012test	0199	4.000	the puppy played with a blue tennis ball .	a puppy is playing with a tennis ball .
main-captions	MSRvid	2012test	0200	4.800	a kangroo is eating something .	a kangaroo is eating .
main-captions	MSRvid	2012test	0201	0.600	a cat is playing a piano .	a man is playing a guitar .
main-captions	MSRvid	2012test	0202	4.750	the man cut some carpet with a knife .	a man is cutting carpet with a knife .
main-captions	MSRvid	2012test	0203	2.200	a woman is riding a motorized scooter down a road .	a man is riding a motor scooter .
main-captions	MSRvid	2012test	0204	3.000	someone is slicing a vegetable .	someone is slicing a tomato .
main-captions	MSRvid	2012test	0205	0.000	a woman is dancing .	a man is talking .
main-captions	MSRvid	2012test	0207	2.200	a dog licks up a baby 's drool .	a dog licks a baby .
main-captions	MSRvid	2012test	0208	0.400	a man is rowing a boat .	a man is slicing a tomato .
main-captions	MSRvid	2012test	0210	4.800	a man cuts up potatos .	a man slices potatoes .
main-captions	MSRvid	2012test	0212	4.800	a woman is chopping up garlic .	the woman is dicing garlic .
main-captions	MSRvid	2012test	0214	3.800	an animal run in circles .	a squirrel runs in circles .
main-captions	MSRvid	2012test	0215	3.000	a man is walking slowly across a rope bridge .	a boy is walking across a bridge .
main-captions	MSRvid	2012test	0216	4.000	a man is playing the guitar .	a man seated in a room is playing the guitar .
main-captions	MSRvid	2012test	0217	5.000	a man plays the flute .	a man is playing a flute .
main-captions	MSRvid	2012test	0221	3.800	a woman cracks two eggs into a glass bowl .	a woman is cracking an egg into a bowl .
main-captions	MSRvid	2012test	0223	3.000	a man is cutting a fish .	a man guts a fish .
main-captions	MSRvid	2012test	0224	4.400	two men are packing suitcases into the trunk of a car .	the men are putting suitcases into the car 's trunk .
main-captions	MSRvid	2012test	0226	3.800	a man pours oil on some tomatos .	the man poured oil on the cut tomatoes .
main-captions	MSRvid	2012test	0227	3.000	a man is slicing something .	a man is slicing a bun .
main-captions	MSRvid	2012test	0230	0.667	a man is paddling a canoe .	a man is playing a harp .
main-captions	MSRvid	2012test	0231	4.000	a man and woman are walking together through the woods .	a man and woman are walking arm in arm through a wooded area .
main-captions	MSRvid	2012test	0233	3.750	the woman picked up the kangaroo .	a woman picks up a baby kangaroo .
main-captions	MSRvid	2012test	0234	4.133	fish are swimming .	a fish is swimming .
main-captions	MSRvid	2012test	0235	4.000	two women mix something in a food processor .	two women make something in a blender .
main-captions	MSRvid	2012test	0237	3.600	a person is surfing a large wave .	a person is surfing .
main-captions	MSRvid	2012test	0238	1.200	a man is playing a guitar .	a man is stabbing a target .
main-captions	MSRvid	2012test	0239	1.600	a man is playing a flute in a band .	a man is playing a guitar .
main-captions	MSRvid	2012test	0240	4.000	the man spread butter on the loaf of bread .	a man is spreading butter onto bread .
main-captions	MSRvid	2012test	0241	4.000	a person is boiling noodles .	a woman is boiling noodles in water .
main-captions	MSRvid	2012test	0243	3.200	a group of people dance on a hill .	a group of people are dancing .
main-captions	MSRvid	2012test	0245	1.000	a man is dancing outside .	a man is playing flute .
main-captions	MSRvid	2012test	0246	1.000	a woman is feeding a man .	a woman is mixing meat .
main-captions	MSRvid	2012test	0247	0.600	a man is putting a pan into an oven .	a woman is cutting an onion .
main-captions	MSRvid	2012test	0249	0.400	a woman is sitting at a desk .	a woman is riding a donkey .
main-captions	MSRvid	2012test	0250	3.400	medics transport a patient on a stretcher .	a doctor rushes a patient on a stretcher .
main-captions	MSRvid	2012test	0252	3.600	a woman is playing a flute on stage .	the woman is playing the flute .
main-captions	MSRvid	2012test	0254	3.000	two baby pandas are playing .	two pandas are laying together .
main-captions	MSRvid	2012test	0256	4.000	a baby is laughing .	a baby is laughing and giggling .
main-captions	MSRvid	2012test	0257	1.200	a man is playing a guitar .	a boy is playing a piano .
main-captions	MSRvid	2012test	0259	0.600	a man is folding paper .	a woman is slicing a pepper .
main-captions	MSRvid	2012test	0260	1.600	three women are dancing .	the man is dancing .
main-captions	MSRvid	2012test	0262	2.600	the cats are playing with each other .	two cats are fighting each other .
main-captions	MSRvid	2012test	0263	3.600	a person is writing .	a person is writing with a pencil .
main-captions	MSRvid	2012test	0267	3.500	a man is running .	a man is running down a road .
main-captions	MSRvid	2012test	0268	3.765	the woman is rolling dough .	a woman is flouring and rolling dough .
main-captions	MSRvid	2012test	0269	2.750	a woman is adding spices on a meat .	woman is adding sugar to meat .
main-captions	MSRvid	2012test	0270	2.250	a woman is adding oil on fishes .	a woman is pouring water on fish .
main-captions	MSRvid	2012test	0271	2.750	a young boy is holding a guitar .	a little boy is playing a guitar .
main-captions	MSRvid	2012test	0272	3.800	a cheetah is running .	a cheetah is running across a field .
main-captions	MSRvid	2012test	0273	4.800	the man is eating pizza .	a man is eating a slice of pizza .
main-captions	MSRvid	2012test	0274	3.600	an orangutan is riding a bus .	a monkey is riding on a bus .
main-captions	MSRvid	2012test	0275	1.200	a man and a woman talk in a diner .	a man and a woman are riding on a bicycle .
main-captions	MSRvid	2012test	0277	0.400	a man is playing a guitar .	a man is cleaning a glass door .
main-captions	MSRvid	2012test	0278	2.400	a girl is singing and playing a guitar .	a young man is singing while playing the guitar .
main-captions	MSRvid	2012test	0282	3.941	a girl is communicating with sign language .	a young girl is using sign language .
main-captions	MSRvid	2012test	0283	0.500	a woman is doing weight exercises .	a woman is doing her hair .
main-captions	MSRvid	2012test	0284	3.750	a man is getting inside a car .	an elderly man is getting into a red car .
main-captions	MSRvid	2012test	0285	4.000	a big green ball knocks a potato over .	a large green ball hits a potato .
main-captions	MSRvid	2012test	0287	3.000	a cat is playing keyboards .	a cat is playing a piano .
main-captions	MSRvid	2012test	0288	4.200	two dogs swim in a pool .	dogs are swimming in a pool .
main-captions	MSRvid	2012test	0290	2.000	the man used a chopper to chop the onion .	the man used a machine to chop up a potatoe .
main-captions	MSRvid	2012test	0291	5.000	a woman slices tofu .	a woman is cutting tofu .
main-captions	MSRvid	2012test	0292	3.000	a herd of deer are crossing the street .	a herd of caribou are crossing a road .
main-captions	MSRvid	2012test	0293	3.800	the person is riding the horse .	a man is riding a horse .
main-captions	MSRvid	2012test	0294	0.000	someone is feeding a animal .	someone is playing a piano .
main-captions	MSRvid	2012test	0295	0.000	someone is slicing tortila 's .	someone is riding a horse .
main-captions	MSRvid	2012test	0296	0.250	someone is mixing ingrediants .	someone is sewing things .
main-captions	MSRvid	2012test	0297	4.000	a rooster pecks at a dead mouse .	a chicken is pecking at a dead mouse .
main-captions	MSRvid	2012test	0298	3.250	a woman holds a kangaroo .	a woman is picking up a kangaroo .
main-captions	MSRvid	2012test	0299	0.750	a man is playing with frogs	a cat is playing with a camera .
main-captions	MSRvid	2012test	0300	1.500	two men are talking .	two men are playing guitar .
main-captions	MSRvid	2012test	0303	3.500	a man spreads butter on a big piece of bread .	a man is smearing butter on a slice of garlic bread .
main-captions	MSRvid	2012test	0304	3.000	a man is running across a high wire .	a man is running on rope .
main-captions	MSRvid	2012test	0307	0.200	a man is mowing a lawn .	a woman is cutting a lemon .
main-captions	MSRvid	2012test	0309	0.800	a man is opening a door .	a man is playing a guitar .
main-captions	MSRvid	2012test	0311	4.200	a man is slicing a potato into pieces .	a man is cutting a potato .
main-captions	MSRvid	2012test	0312	3.800	the woman is cutting cooked octopus .	a woman is chopping octopus .
main-captions	MSRvid	2012test	0314	0.400	a man is punching through boards .	a dog is running through water .
main-captions	MSRvid	2012test	0316	0.800	a man is dancing .	a man is eating bread .
main-captions	MSRvid	2012test	0317	1.200	someone is playing a piano .	a man is playing a guitar .
main-captions	MSRvid	2012test	0318	2.800	two foxes are eating from a plate on a brick patio .	foxes are eating from a plate .
main-captions	MSRvid	2012test	0319	3.200	a boy is playing a key-board .	a boy is playing the piano .
main-captions	MSRvid	2012test	0320	5.000	a person plays a keyboard .	someone is playing a keyboard .
main-captions	MSRvid	2012test	0322	0.000	a man is shooting a gun .	a man is spitting .
main-captions	MSRvid	2012test	0323	1.000	someone is slicing an onion .	someoen is peeling a potato .
main-captions	MSRvid	2012test	0325	0.000	a man is swimming .	a woman is slicing meat .
main-captions	MSRvid	2012test	0327	3.750	a man is playing the guitar .	a man plays an acoustic guitar .
main-captions	MSRvid	2012test	0328	0.400	a woman is slicing a pumpkin .	a woman is riding an elephant .
main-captions	MSRvid	2012test	0329	0.400	a woman is dancing .	a woman is kneading dough .
main-captions	MSRvid	2012test	0331	0.600	a woman is cracking eggs into a bowl .	a woman is placing skewers onto a rack .
main-captions	MSRvid	2012test	0332	4.000	a car is moving through a road .	a car is driving down the road .
main-captions	MSRvid	2012test	0334	0.400	someone is greasing a pan .	smeone is laying down .
main-captions	MSRvid	2012test	0335	0.400	a man is playing guitar .	a man is draining pasta .
main-captions	MSRvid	2012test	0336	0.400	a woman is drinking vodka .	a woman is exercising .
main-captions	MSRvid	2012test	0339	4.800	a woman is cutting meat into pieces .	a woman is cutting up some meat .
main-captions	MSRvid	2012test	0342	0.600	a man is rinsing a steak .	a man is playing a guitar .
main-captions	MSRvid	2012test	0344	0.800	a man is selling items .	a man is cleaning the house .
main-captions	MSRvid	2012test	0347	3.200	a man is jumping a wall .	a man jumps onto a short wall .
main-captions	MSRvid	2012test	0348	3.200	runners race around a track .	runners compete in a race .
main-captions	MSRvid	2012test	0349	0.600	a man is kicking a soccer ball .	a man is mixing a bowl .
main-captions	MSRvid	2012test	0350	0.600	a woman is frying something .	a woman is riding a horse .
main-captions	MSRvid	2012test	0351	0.000	a cat is licking a sucker .	a woman is slicing cucumber .
main-captions	MSRvid	2012test	0352	1.400	a woman is dancing by a fire .	a woman is taking a bath .
main-captions	MSRvid	2012test	0355	2.200	the man is slicing a fish open .	a man is slicing a potato .
main-captions	MSRvid	2012test	0357	3.600	butter is melting in a pan .	a man is melting butter in a pan .
main-captions	MSRvid	2012test	0359	3.111	three boys are dancing .	kids are dancing .
main-captions	MSRvid	2012test	0360	0.600	a woman is playing a game with a man .	a man is playing piano .
main-captions	MSRvid	2012test	0361	0.400	the man is driving a white car .	a man is giving an interview .
main-captions	MSRvid	2012test	0365	4.250	a man drove his car .	a man is driving a car .
main-captions	MSRvid	2012test	0366	3.000	a car backs out of a space .	a car is backing out of a blocked lane .
main-captions	MSRvid	2012test	0368	5.000	a man puts some cheese on a pizza .	the man sprinkled cheese on the pizza .
main-captions	MSRvid	2012test	0369	5.000	the boy is playing the piano .	a boy plays a piano .
main-captions	MSRvid	2012test	0371	3.750	the man played his guitar .	a man is playing a guitar .
main-captions	MSRvid	2012test	0373	0.200	a man is riding a horse .	a man is playing a keyboard .
main-captions	MSRvid	2012test	0374	0.400	a man is walking on a rope .	a man is riding a mo-pad .
main-captions	MSRvid	2012test	0376	1.286	a girl is playing a flute .	a band is playing on a stage .
main-captions	MSRvid	2012test	0377	4.600	people step off a train .	a group of people get off a train .
main-captions	MSRvid	2012test	0378	0.600	a woman is sewing on a machine .	a woman is breading some meat .
main-captions	MSRvid	2012test	0379	2.000	a dog is looking into swimming pool .	a dog is walking around a pool .
main-captions	MSRvid	2012test	0380	5.000	a man is buttering a piece of bread .	a man is applying butter to bread .
main-captions	MSRvid	2012test	0382	1.800	a man is cutting tomatoes into pieces .	a woman is cutting some vegetables .
main-captions	MSRvid	2012test	0384	2.400	three teenage girls danced in the room .	some teenage girls are dancing for the camera .
main-captions	MSRvid	2012test	0385	2.400	a lion is walking .	a lion is pacing in a pen .
main-captions	MSRvid	2012test	0386	0.400	a man shooting a car .	a man is cutting a potato .
main-captions	MSRvid	2012test	0388	4.200	a black horse is running around .	the horse is running .
main-captions	MSRvid	2012test	0390	0.000	a woman is deveining shrimp .	a man is dancing in rain .
main-captions	MSRvid	2012test	0391	0.000	a man is riding a horse .	a woman is washing a freezer .
main-captions	MSRvid	2012test	0393	0.800	a man walks down a path .	a man walks across a tight rope .
main-captions	MSRvid	2012test	0394	1.400	a man is slicing a potato .	a woman is cutting a jalepeno .
main-captions	MSRvid	2012test	0395	1.500	a dog is barking at a ball .	a dog swims after a tennis ball .
main-captions	MSRvid	2012test	0397	2.500	a kid runs away from a fish swinging around on a fishing pole .	a little kid is running around a fishing pole .
main-captions	MSRvid	2012test	0398	2.500	a man is walking along a path through wilderness .	a man is walking down a road .
main-captions	MSRvid	2012test	0399	3.500	an elderly man is speaking at a podium .	a man is making a speech at the podium .
main-captions	MSRvid	2012test	0401	3.400	a man riding a horse in slow motion .	a man is riding on a horse .
main-captions	MSRvid	2012test	0402	3.800	a person is cutting some burrata cheese .	the person is slicing cheese .
main-captions	MSRvid	2012test	0403	3.800	the man is shooting an automatic rifle .	a man is shooting a gun .
main-captions	MSRvid	2012test	0406	1.500	a man is crushing garlic with the back of a knife .	a woman is slicing meat with a knife .
main-captions	MSRvid	2012test	0407	0.500	a woman is filing her fingernails with an emery board .	a woman is feeding her baby with a bottle .
main-captions	MSRvid	2012test	0408	0.000	a man is riding a skateboard .	a woman is cutting a potato .
main-captions	MSRvid	2012test	0409	0.000	a woman is taking a shower .	a man is riding a white horse .
main-captions	MSRvid	2012test	0410	0.800	a man is dancing .	a man is riding a horse .
main-captions	MSRvid	2012test	0413	0.850	a man is rowing a boat .	a man is shooting off a gun .
main-captions	MSRvid	2012test	0414	3.400	a man is swinging from a rope attached to the ceiling .	a man is swinging on a rope .
main-captions	MSRvid	2012test	0415	0.400	a woman is riding a horse on a beach .	a man is carrying another man on his back .
main-captions	MSRvid	2012test	0416	1.750	a man holds a small animal in one hand .	a man shows off a small monkey .
main-captions	MSRvid	2012test	0417	3.250	a person is folding a square paper piece .	a man is folding paper .
main-captions	MSRvid	2012test	0418	0.750	a person is frying meat in a pan .	a person is holding a skunk .
main-captions	MSRvid	2012test	0422	0.000	a chimpanzee is hurting a woman .	a man is driving a car .
main-captions	MSRvid	2012test	0423	0.000	the woman is peeling shrimp .	the man is holding a lemur .
main-captions	MSRvid	2012test	0427	4.250	two zebras are playing .	zebras are socializing .
main-captions	MSRvid	2012test	0428	1.800	a woman is slicing butter .	a woman slices tofu .
main-captions	MSRvid	2012test	0429	3.200	some men are playing guitars .	three men are playing guitars and singing together .
main-captions	MSRvid	2012test	0430	3.600	the elephants sprayed water on themselves .	elephants spray themselves with water .
main-captions	MSRvid	2012test	0432	2.600	a dog sat at the counter of a store .	the dog is standing at the counter .
main-captions	MSRvid	2012test	0433	3.200	someone drills a hole in a strip of wood with a power drill .	a man drills a hole in a piece of wood .
main-captions	MSRvid	2012test	0437	2.800	a woman is slicing some vegetables .	the woman is dicing garlic .
main-captions	MSRvid	2012test	0438	4.600	a badger is burrowing a hole .	a badger is digging the earth .
main-captions	MSRvid	2012test	0439	0.000	a woman is water skiing on a lake .	a man is playing a flute .
main-captions	MSRvid	2012test	0440	0.250	a girl is playing a violin .	a baby is laughing and giggling .
main-captions	MSRvid	2012test	0441	3.923	a helicopter is landing on a helipad .	a helicopter lands .
main-captions	MSRvid	2012test	0442	2.750	a woman is cutting up a chicken .	a woman is slicing meat .
main-captions	MSRvid	2012test	0443	0.000	a woman is cutting a cucumber .	a man is playing a guitar .
main-captions	MSRvid	2012test	0444	3.000	a woman rides an elephant in front of an adoring crowd .	a woman rides an elephant .
main-captions	MSRvid	2012test	0445	3.800	a puppy is sliding backwards along the floor .	a puppy is pushing itself backwards .
main-captions	MSRvid	2012test	0447	4.600	a woman splits garlic cloves .	a woman is breaking a head of garlic into cloves .
main-captions	MSRvid	2012test	0448	2.600	a dog is looking into swimming pool .	a dog is walking along the edge of a pool .
